sec,miliampere
0.6586000,54.2795
0.6587000,54.2795
0.6588000,54.2795
0.6589000,54.2795
0.6590000,54.2795
0.6591000,54.5333
0.6592000,54.4993
0.6593000,54.2795
0.6594000,54.2795
0.6595000,54.2795
0.6596000,54.2795
0.6597000,54.2795
0.6598000,54.2795
0.6599000,54.2795
0.6600000,54.2795
0.6601000,54.2795
0.6602000,54.2795
0.6603000,54.8562
0.6604000,54.3826
0.6605000,54.6500
0.6606000,54.2795
0.6607000,54.2795
0.6608000,54.2795
0.6609000,54.6840
0.6610000,54.3486
0.6611000,54.8222
0.6612000,54.2795
0.6613000,54.2795
0.6614000,54.2795
0.6615000,54.2795
0.6616000,54.2795
0.6617000,54.2795
0.6618000,54.2795
0.6619000,54.2795
0.6620000,54.2795
0.6621000,54.2795
0.6622000,54.2795
0.6623000,54.2795
0.6624000,54.2795
0.6625000,54.2795
0.6626000,54.6409
0.6627000,54.3917
0.6628000,54.2795
0.6629000,54.2795
0.6630000,54.2795
0.6631000,54.2795
0.6632000,54.2795
0.6633000,54.2795
0.6634000,54.2795
0.6635000,54.2795
0.6636000,54.2795
0.6637000,54.2795
0.6638000,54.2965
0.6639000,54.7361
0.6640000,54.6839
0.6641000,54.3487
0.6642000,54.2795
0.6643000,54.2795
0.6644000,54.2795
0.6645000,54.2795
0.6646000,54.2795
0.6647000,54.2795
0.6648000,54.2795
0.6649000,54.4256
0.6650000,54.6070
0.6651000,54.8131
0.6652000,54.2795
0.6653000,54.5332
0.6654000,54.4994
0.6655000,54.2795
0.6656000,54.2795
0.6657000,54.2795
0.6658000,54.2795
0.6659000,54.2795
0.6660000,54.2795
0.6661000,54.2795
0.6662000,54.2795
0.6663000,54.2795
0.6664000,54.2795
0.6665000,54.2795
0.6666000,54.2795
0.6667000,54.2795
0.6668000,54.2795
0.6669000,54.2795
0.6670000,54.2795
0.6671000,54.2795
0.6672000,54.8776
0.6673000,54.8223
0.6674000,54.2795
0.6675000,54.2795
0.6676000,54.2795
0.6677000,54.2795
0.6678000,54.2795
0.6679000,54.8991
0.6680000,54.2795
0.6681000,54.2795
0.6682000,54.8130
0.6683000,38.3994
0.6684000,26.2514
0.6685000,34.3048
0.6686000,53.6512
0.6687000,54.2795
0.6688000,54.2795
0.6689000,54.2795
0.6690000,54.2795
0.6691000,54.2795
0.6692000,54.2795
0.6693000,54.2795
0.6694000,54.2795
0.6695000,54.2795
0.6696000,54.2795
0.6697000,54.2795
0.6698000,54.2795
0.6699000,54.7699
0.6700000,54.2795
0.6701000,54.2795
0.6702000,54.2795
0.6703000,54.2795
0.6704000,54.2795
0.6705000,54.2795
0.6706000,54.2795
0.6707000,54.2795
0.6708000,54.5116
0.6709000,37.4871
0.6710000,52.3696
0.6711000,54.2795
0.6712000,54.2795
0.6713000,54.8130
0.6714000,54.2795
0.6715000,54.2795
0.6716000,54.2795
0.6717000,54.2795
0.6718000,54.7793
0.6719000,54.2795
0.6720000,54.2795
0.6721000,54.2795
0.6722000,54.2795
0.6723000,54.2795
0.6724000,54.2795
0.6725000,54.2795
0.6726000,54.2795
0.6727000,54.2795
0.6728000,54.2795
0.6729000,53.9828
0.6730000,54.1026
0.6731000,54.2795
0.6732000,54.2795
0.6733000,54.2795
0.6734000,54.2795
0.6735000,54.2795
0.6736000,54.2795
0.6737000,54.2795
0.6738000,54.2795
0.6739000,54.2795
0.6740000,54.2795
0.6741000,54.2795
0.6742000,54.2795
0.6743000,54.2795
0.6744000,54.2795
0.6745000,54.2795
0.6746000,54.2795
0.6747000,54.2795
0.6748000,54.9205
0.6749000,54.2795
0.6750000,54.2795
0.6751000,54.2795
0.6752000,54.2795
0.6753000,54.2795
0.6754000,54.2795
0.6755000,54.2795
0.6756000,54.2795
0.6757000,54.2795
0.6758000,54.2795
0.6759000,54.2795
0.6760000,54.2795
0.6761000,54.2795
0.6762000,54.2795
0.6763000,54.2795
0.6764000,54.2795
0.6765000,54.2795
0.6766000,54.2795
0.6767000,40.6006
0.6768000,47.5937
0.6769000,54.2795
0.6770000,54.2795
0.6771000,54.2795
0.6772000,54.2795
0.6773000,54.4254
0.6774000,54.6072
0.6775000,54.2795
0.6776000,54.2795
0.6777000,54.5330
0.6778000,54.4996
0.6779000,54.2795
0.6780000,54.2795
0.6781000,54.6406
0.6782000,54.3919
0.6783000,54.2795
0.6784000,54.2795
0.6785000,54.2795
0.6786000,54.2795
0.6787000,54.2795
0.6788000,54.2795
0.6789000,54.8559
0.6790000,54.2795
0.6791000,54.2795
0.6792000,54.2795
0.6793000,54.2795
0.6794000,54.2795
0.6795000,54.2795
0.6796000,54.8774
0.6797000,54.2795
0.6798000,54.2795
0.6799000,54.2795
0.6800000,53.6300
0.6801000,36.6722
0.6802000,43.6469
0.6803000,54.2795
0.6804000,54.2795
0.6805000,54.2795
0.6806000,54.2795
0.6807000,54.2795
0.6808000,54.2795
0.6809000,54.2795
0.6810000,54.2795
0.6811000,54.4468
0.6812000,54.5857
0.6813000,54.8343
0.6814000,54.2795
0.6815000,54.2795
0.6816000,54.2795
0.6817000,54.2795
0.6818000,54.2795
0.6819000,54.2795
0.6820000,54.2795
0.6821000,54.2795
0.6822000,54.2795
0.6823000,54.2795
0.6824000,54.2795
0.6825000,54.2795
0.6826000,54.2795
0.6827000,54.2795
0.6828000,54.2795
0.6829000,54.2795
0.6830000,54.2795
0.6831000,54.2795
0.6832000,54.2795
0.6833000,54.2795
0.6834000,34.4595
0.6835000,31.6969
0.6836000,39.8556
0.6837000,54.2795
0.6838000,54.2795
0.6839000,54.2795
0.6840000,54.2795
0.6841000,54.2795
0.6842000,54.2795
0.6843000,54.2795
0.6844000,54.2795
0.6845000,54.2795
0.6846000,54.2795
0.6847000,54.2795
0.6848000,54.2795
0.6849000,54.4683
0.6850000,54.5643
0.6851000,54.2795
0.6852000,54.2795
0.6853000,54.2795
0.6854000,54.7697
0.6855000,54.2795
0.6856000,54.2795
0.6857000,54.2795
0.6858000,54.2795
0.6859000,54.2795
0.6860000,54.2795
0.6861000,54.7912
0.6862000,54.2795
0.6863000,54.2795
0.6864000,54.2795
0.6865000,54.2795
0.6866000,54.2795
0.6867000,54.2795
0.6868000,37.7500
0.6869000,34.2246
0.6870000,54.2795
0.6871000,54.2795
0.6872000,54.2795
0.6873000,54.2795
0.6874000,54.2795
0.6875000,54.2795
0.6876000,54.3606
0.6877000,54.6720
0.6878000,54.2795
0.6879000,54.2795
0.6880000,54.2795
0.6881000,54.2795
0.6882000,54.2795
0.6883000,54.2795
0.6884000,54.2795
0.6885000,54.2795
0.6886000,54.2795
0.6887000,54.2795
0.6888000,54.2795
0.6889000,54.2795
0.6890000,54.2795
0.6891000,54.2795
0.6892000,54.2795
0.6893000,54.2795
0.6894000,54.2795
0.6895000,54.2795
0.6896000,54.2795
0.6897000,54.2795
0.6898000,54.2795
0.6899000,54.2795
0.6900000,54.2795
0.6901000,54.2795
0.6902000,54.2795
0.6903000,43.3862
0.6904000,54.2795
0.6905000,54.2795
0.6906000,54.2795
0.6907000,54.2795
0.6908000,54.2795
0.6909000,54.2795
0.6910000,54.2795
0.6911000,54.2795
0.6912000,54.2795
0.6913000,54.2795
0.6914000,50.3303
0.6915000,37.9552
0.6916000,54.2795
0.6917000,54.2795
0.6918000,54.2795
0.6919000,54.6835
0.6920000,54.9468
0.6921000,54.2795
0.6922000,54.2795
0.6923000,54.2795
0.6924000,54.2795
0.6925000,54.2795
0.6926000,54.2795
0.6927000,54.2795
0.6928000,54.2795
0.6929000,54.2795
0.6930000,54.2795
0.6931000,54.2795
0.6932000,54.2795
0.6933000,54.7265
0.6934000,54.3061
0.6935000,54.2795
0.6936000,54.2795
0.6937000,54.2795
0.6938000,54.3605
0.6939000,48.6273
0.6940000,49.9052
0.6941000,54.2795
0.6942000,54.2795
0.6943000,54.2795
0.6944000,54.2795
0.6945000,54.2795
0.6946000,54.5758
0.6947000,54.4568
0.6948000,54.9304
0.6949000,54.2795
0.6950000,54.2795
0.6951000,54.2795
0.6952000,39.6108
0.6953000,54.2795
0.6954000,54.7910
0.6955000,54.2795
0.6956000,54.2795
0.6957000,54.2795
0.6958000,54.2795
0.6959000,54.2795
0.6960000,54.2795
0.6961000,54.2795
0.6962000,54.2795
0.6963000,54.2795
0.6964000,54.2795
0.6965000,54.2795
0.6966000,43.4291
0.6967000,30.2011
0.6968000,50.1069
0.6969000,51.3646
0.6970000,33.5519
0.6971000,34.0474
0.6972000,54.7719
0.6973000,54.2795
0.6974000,54.2795
0.6975000,54.8556
0.6976000,54.1770
0.6977000,44.4292
0.6978000,29.9849
0.6979000,30.8447
0.6980000,54.2795
0.6981000,54.2795
0.6982000,34.5589
0.6983000,53.8602
0.6984000,42.8727
0.6985000,48.5128
0.6986000,54.3174
0.6987000,54.7152
0.6988000,54.2795
0.6989000,31.9916
0.6990000,54.4250
0.6991000,42.7337
0.6992000,49.5775
0.6993000,31.5900
0.6994000,31.5900
0.6995000,46.7840
0.6996000,54.9201
0.6997000,31.2568
0.6998000,36.9474
0.6999000,31.5061
0.7000000,54.5423
0.7001000,52.7088
0.7002000,54.2795
0.7003000,31.1047
0.7004000,30.9227
0.7005000,30.1581
0.7006000,30.7401
0.7007000,51.0017
0.7008000,31.4439
0.7009000,47.7148
0.7010000,54.1163
0.7011000,49.7067
0.7012000,54.2795
0.7013000,54.2795
0.7014000,40.2752
0.7015000,54.6291
0.7016000,54.2795
0.7017000,53.6500
0.7018000,54.5111
0.7019000,44.3140
0.7020000,53.1207
0.7021000,48.5388
0.7022000,43.0859
0.7023000,32.2574
0.7024000,46.8492
0.7025000,40.6093
0.7026000,54.2795
0.7027000,32.5001
0.7028000,37.2672
0.7029000,42.3759
0.7030000,50.5545
0.7031000,54.2795
0.7032000,54.5541
0.7033000,54.4785
0.7034000,54.2795
0.7035000,37.9987
0.7036000,54.2795
0.7037000,33.5445
0.7038000,54.8445
0.7039000,44.5076
0.7040000,30.2980
0.7041000,53.7753
0.7042000,40.1022
0.7043000,54.2795
0.7044000,43.5247
0.7045000,49.5716
0.7046000,40.9907
0.7047000,54.2795
0.7048000,28.4800
0.7049000,39.8975
0.7050000,54.2795
0.7051000,54.2795
0.7052000,49.7719
0.7053000,32.2355
0.7054000,34.1200
0.7055000,54.8875
0.7056000,45.6763
0.7057000,46.7804
0.7058000,52.9985
0.7059000,54.9468
0.7060000,54.5862
0.7061000,54.2795
0.7062000,53.6930
0.7063000,54.2795
0.7064000,54.2795
0.7065000,54.2795
0.7066000,54.2795
0.7067000,54.2795
0.7068000,54.2795
0.7069000,54.2795
0.7070000,54.2795
0.7071000,54.2795
0.7072000,54.2795
0.7073000,54.2795
0.7074000,54.2795
0.7075000,54.2795
0.7076000,54.2795
0.7077000,54.2795
0.7078000,54.2795
0.7079000,54.2795
0.7080000,54.2795
0.7081000,54.2795
0.7082000,54.8984
0.7083000,54.2795
0.7084000,54.2795
0.7085000,54.2795
0.7086000,54.3387
0.7087000,54.6939
0.7088000,54.2795
0.7089000,54.2795
0.7090000,54.2795
0.7091000,54.2795
0.7092000,54.8338
0.7093000,54.2795
0.7094000,54.2795
0.7095000,54.7477
0.7096000,54.2849
0.7097000,54.2795
0.7098000,54.6616
0.7099000,54.9468
0.7100000,54.2795
0.7101000,54.2795
0.7102000,54.2795
0.7103000,54.2795
0.7104000,54.2795
0.7105000,54.2795
0.7106000,54.2795
0.7107000,54.4033
0.7108000,54.6293
0.7109000,54.2795
0.7110000,54.2795
0.7111000,54.2795
0.7112000,54.2795
0.7113000,54.2795
0.7114000,54.2795
0.7115000,54.2795
0.7116000,54.2795
0.7117000,54.2795
0.7118000,54.2795
0.7119000,53.8328
0.7120000,54.2526
0.7121000,54.2795
0.7122000,54.2795
0.7123000,54.2795
0.7124000,54.2795
0.7125000,54.2795
0.7126000,54.7477
0.7127000,54.2849
0.7128000,54.2795
0.7129000,54.6616
0.7130000,54.3710
0.7131000,54.2795
0.7132000,54.2795
0.7133000,54.2795
0.7134000,54.2795
0.7135000,54.2795
0.7136000,54.6831
0.7137000,54.3495
0.7138000,54.2795
0.7139000,54.2795
0.7140000,54.2795
0.7141000,54.2795
0.7142000,54.2795
0.7143000,54.2795
0.7144000,54.2795
0.7145000,54.2795
0.7146000,54.2795
0.7147000,54.2795
0.7148000,54.2795
0.7149000,54.2795
0.7150000,54.7261
0.7151000,54.3065
0.7152000,54.2795
0.7153000,54.2795
0.7154000,54.2795
0.7155000,54.2795
0.7156000,54.2795
0.7157000,54.2795
0.7158000,54.2795
0.7159000,54.2795
0.7160000,54.2795
0.7161000,54.2795
0.7162000,54.2795
0.7163000,54.2795
0.7164000,54.2795
0.7165000,54.9308
0.7166000,54.2795
0.7167000,54.2795
0.7168000,54.2795
0.7169000,54.2795
0.7170000,54.2795
0.7171000,54.2795
0.7172000,54.2795
0.7173000,54.2795
0.7174000,54.2795
0.7175000,54.2795
0.7176000,54.2795
0.7177000,54.2795
0.7178000,54.2795
0.7179000,54.2795
0.7180000,54.5323
0.7181000,54.5003
0.7182000,54.2795
0.7183000,54.2795
0.7184000,54.2795
0.7185000,54.2795
0.7186000,54.2795
0.7187000,54.2795
0.7188000,54.2795
0.7189000,54.2795
0.7190000,54.2795
0.7191000,42.4386
0.7192000,28.4107
0.7193000,26.3535
0.7194000,39.0486
0.7195000,54.2795
0.7196000,54.2795
0.7197000,54.2795
0.7198000,54.2795
0.7199000,54.2795
0.7200000,54.2795
0.7201000,54.2795
0.7202000,54.2795
0.7203000,54.2795
0.7204000,54.2795
0.7205000,54.2795
0.7206000,54.2795
0.7207000,54.2795
0.7208000,54.6184
0.7209000,54.4142
0.7210000,54.2795
0.7211000,54.2795
0.7212000,54.2795
0.7213000,54.9197
0.7214000,54.2795
0.7215000,54.2795
0.7216000,54.2795
0.7217000,51.2995
0.7218000,28.2166
0.7219000,45.9083
0.7220000,54.2795
0.7221000,54.2795
0.7222000,54.2795
0.7223000,54.2795
0.7224000,54.2795
0.7225000,54.2795
0.7226000,54.2795
0.7227000,54.2795
0.7228000,54.2795
0.7229000,54.2795
0.7230000,54.2795
0.7231000,54.2795
0.7232000,54.2795
0.7233000,54.2795
0.7234000,54.2795
0.7235000,54.2795
0.7236000,54.2795
0.7237000,54.2795
0.7238000,54.2795
0.7239000,54.2795
0.7240000,54.8121
0.7241000,54.2795
0.7242000,45.6872
0.7243000,46.7695
0.7244000,54.2795
0.7245000,54.2795
0.7246000,54.2795
0.7247000,54.2795
0.7248000,53.6926
0.7249000,54.0053
0.7250000,54.0801
0.7251000,54.2795
0.7252000,54.4676
0.7253000,54.5650
0.7254000,54.2795
0.7255000,54.2795
0.7256000,54.2795
0.7257000,54.2795
0.7258000,54.2795
0.7259000,54.2795
0.7260000,54.2795
0.7261000,53.6824
0.7262000,54.2795
0.7263000,54.2795
0.7264000,54.2795
0.7265000,54.3169
0.7266000,54.7157
0.7267000,54.2795
0.7268000,54.2795
0.7269000,54.2795
0.7270000,54.2795
0.7271000,54.2795
0.7272000,54.8879
0.7273000,54.2795
0.7274000,54.2795
0.7275000,54.2795
0.7276000,34.2479
0.7277000,54.2795
0.7278000,54.2795
0.7279000,54.2795
0.7280000,54.2795
0.7281000,54.2795
0.7282000,54.2795
0.7283000,54.2795
0.7284000,54.2795
0.7285000,54.2795
0.7286000,54.2795
0.7287000,54.2795
0.7288000,54.2795
0.7289000,54.9310
0.7290000,54.2795
0.7291000,54.2795
0.7292000,54.2795
0.7293000,54.2795
0.7294000,54.2795
0.7295000,54.2795
0.7296000,54.2795
0.7297000,54.2795
0.7298000,54.2795
0.7299000,54.2795
0.7300000,54.2795
0.7301000,54.2795
0.7302000,54.2795
0.7303000,54.2795
0.7304000,54.2795
0.7305000,54.2795
0.7306000,54.2795
0.7307000,54.7803
0.7308000,54.6397
0.7309000,47.7451
0.7310000,37.3231
0.7311000,37.3713
0.7312000,54.2795
0.7313000,54.2795
0.7314000,54.2795
0.7315000,54.2795
0.7316000,54.2795
0.7317000,54.2795
0.7318000,54.2795
0.7319000,54.2795
0.7320000,54.2795
0.7321000,54.2795
0.7322000,54.2795
0.7323000,54.2795
0.7324000,54.2795
0.7325000,54.2795
0.7326000,54.2795
0.7327000,54.3168
0.7328000,54.7158
0.7329000,54.2795
0.7330000,54.2795
0.7331000,54.2795
0.7332000,54.2795
0.7333000,54.2795
0.7334000,54.2795
0.7335000,54.2795
0.7336000,54.2795
0.7337000,54.2795
0.7338000,54.2795
0.7339000,54.2795
0.7340000,54.2795
0.7341000,54.2795
0.7342000,54.2795
0.7343000,39.7774
0.7344000,30.9459
0.7345000,54.2795
0.7346000,54.2795
0.7347000,54.2795
0.7348000,54.2795
0.7349000,54.2795
0.7350000,54.2795
0.7351000,54.2795
0.7352000,54.2795
0.7353000,54.6827
0.7354000,54.3499
0.7355000,54.2795
0.7356000,54.2795
0.7357000,54.2795
0.7358000,54.2795
0.7359000,54.2795
0.7360000,54.2795
0.7361000,54.2795
0.7362000,54.2795
0.7363000,54.2795
0.7364000,54.2795
0.7365000,54.2795
0.7366000,54.2795
0.7367000,54.2795
0.7368000,54.2795
0.7369000,54.2795
0.7370000,54.2795
0.7371000,54.2795
0.7372000,54.2795
0.7373000,54.5535
0.7374000,54.4791
0.7375000,54.2795
0.7376000,54.2795
0.7377000,42.0669
0.7378000,51.3370
0.7379000,54.2795
0.7380000,54.2795
0.7381000,54.2795
0.7382000,54.2795
0.7383000,54.2795
0.7384000,54.2795
0.7385000,54.2795
0.7386000,54.8235
0.7387000,54.2795
0.7388000,54.2795
0.7389000,54.2795
0.7390000,54.2795
0.7391000,54.2795
0.7392000,54.2795
0.7393000,54.2795
0.7394000,54.2795
0.7395000,54.2795
0.7396000,54.2795
0.7397000,54.2795
0.7398000,54.2795
0.7399000,54.2795
0.7400000,54.7805
0.7401000,54.2795
0.7402000,53.7257
0.7403000,54.3597
0.7404000,54.6729
0.7405000,54.2795
0.7406000,54.2795
0.7407000,54.2795
0.7408000,54.2795
0.7409000,54.2795
0.7410000,54.2795
0.7411000,54.2795
0.7412000,54.2795
0.7413000,54.2795
0.7414000,54.2795
0.7415000,54.2795
0.7416000,54.2795
0.7417000,54.2795
0.7418000,54.2795
0.7419000,54.2795
0.7420000,54.2795
0.7421000,54.2795
0.7422000,54.2795
0.7423000,54.2795
0.7424000,54.4243
0.7425000,54.6083
0.7426000,54.2795
0.7427000,54.2795
0.7428000,54.2795
0.7429000,54.2795
0.7430000,54.2795
0.7431000,54.2795
0.7432000,54.2795
0.7433000,54.2795
0.7434000,54.2795
0.7435000,54.2795
0.7436000,54.2795
0.7437000,54.2795
0.7438000,54.2795
0.7439000,54.2795
0.7440000,54.2795
0.7441000,54.2795
0.7442000,54.2795
0.7443000,54.2795
0.7444000,54.2795
0.7445000,54.2795
0.7446000,54.2795
0.7447000,42.3436
0.7448000,54.2795
0.7449000,54.2795
0.7450000,54.2795
0.7451000,54.2795
0.7452000,54.2795
0.7453000,54.2795
0.7454000,54.2795
0.7455000,54.2795
0.7456000,54.2795
0.7457000,54.2795
0.7458000,54.2795
0.7459000,54.2795
0.7460000,54.7256
0.7461000,54.3070
0.7462000,54.4457
0.7463000,54.5869
0.7464000,54.2795
0.7465000,54.2795
0.7466000,54.2795
0.7467000,54.2795
0.7468000,54.9408
0.7469000,54.2795
0.7470000,54.2795
0.7471000,54.8547
0.7472000,51.1290
0.7473000,33.2967
0.7474000,48.5763
0.7475000,30.9227
0.7476000,38.2467
0.7477000,54.2795
0.7478000,54.2795
0.7479000,36.8653
0.7480000,54.2795
0.7481000,54.2795
0.7482000,54.2795
0.7483000,54.5103
0.7484000,54.5223
0.7485000,35.1136
0.7486000,39.1218
0.7487000,53.2643
0.7488000,53.8739
0.7489000,53.4013
0.7490000,38.7191
0.7491000,31.8182
0.7492000,53.3973
0.7493000,30.5877
0.7494000,31.9500
0.7495000,35.0257
0.7496000,52.9185
0.7497000,47.5894
0.7498000,54.2795
0.7499000,41.0538
0.7500000,36.0529
0.7501000,39.4037
0.7502000,32.2796
0.7503000,54.1342
0.7504000,49.9035
0.7505000,53.2098
0.7506000,53.7847
0.7507000,39.6192
0.7508000,54.2795
0.7509000,54.2795
0.7510000,54.8237
0.7511000,54.2795
0.7512000,54.2795
0.7513000,52.9853
0.7514000,38.9979
0.7515000,54.2795
0.7516000,42.5337
0.7517000,32.9247
0.7518000,31.9097
0.7519000,50.0779
0.7520000,52.4077
0.7521000,40.9962
0.7522000,38.2244
0.7523000,32.1745
0.7524000,51.9538
0.7525000,49.9748
0.7526000,35.4570
0.7527000,54.2795
0.7528000,44.1508
0.7529000,31.4580
0.7530000,54.0780
0.7531000,38.1573
0.7532000,41.5987
0.7533000,29.8647
0.7534000,50.5232
0.7535000,40.5128
0.7536000,54.7685
0.7537000,53.8789
0.7538000,42.5758
0.7539000,54.5439
0.7540000,54.2795
0.7541000,30.8706
0.7542000,43.4122
0.7543000,37.9429
0.7544000,53.4302
0.7545000,35.7014
0.7546000,45.2911
0.7547000,32.0262
0.7548000,54.2795
0.7549000,41.4244
0.7550000,29.9848
0.7551000,48.1905
0.7552000,54.2795
0.7553000,39.1182
0.7554000,53.3386
0.7555000,31.0826
0.7556000,34.1548
0.7557000,50.6383
0.7558000,54.3595
0.7559000,54.6731
0.7560000,49.1377
0.7561000,31.7317
0.7562000,37.0083
0.7563000,54.2795
0.7564000,45.0785
0.7565000,35.0400
0.7566000,54.5747
0.7567000,54.4579
0.7568000,54.2795
0.7569000,54.2795
0.7570000,54.2795
0.7571000,54.2795
0.7572000,54.2795
0.7573000,54.2795
0.7574000,54.2795
0.7575000,54.9100
0.7576000,54.5101
0.7577000,54.5225
0.7578000,54.2795
0.7579000,54.2795
0.7580000,54.2795
0.7581000,54.2795
0.7582000,54.2795
0.7583000,54.2795
0.7584000,54.2795
0.7585000,54.2795
0.7586000,54.2795
0.7587000,54.2795
0.7588000,54.2795
0.7589000,54.2795
0.7590000,54.2795
0.7591000,54.2795
0.7592000,54.2795
0.7593000,54.7593
0.7594000,54.2795
0.7595000,54.2795
0.7596000,54.2795
0.7597000,54.2795
0.7598000,54.2795
0.7599000,54.2795
0.7600000,54.2795
0.7601000,54.2795
0.7602000,54.2795
0.7603000,54.8239
0.7604000,54.2795
0.7605000,54.2795
0.7606000,54.2795
0.7607000,54.2795
0.7608000,54.2795
0.7609000,54.2795
0.7610000,54.2795
0.7611000,54.2795
0.7612000,54.2795
0.7613000,54.2795
0.7614000,54.2795
0.7615000,54.2795
0.7616000,54.9191
0.7617000,54.4455
0.7618000,54.5871
0.7619000,54.2795
0.7620000,54.2795
0.7621000,54.2795
0.7622000,54.2795
0.7623000,54.2795
0.7624000,54.2795
0.7625000,54.2795
0.7626000,54.2795
0.7627000,54.2795
0.7628000,54.2795
0.7629000,54.2795
0.7630000,54.9316
0.7631000,54.2795
0.7632000,54.6822
0.7633000,54.9468
0.7634000,54.2795
0.7635000,54.2795
0.7636000,54.2795
0.7637000,54.9101
0.7638000,54.2795
0.7639000,54.7037
0.7640000,54.3288
0.7641000,54.2795
0.7642000,54.2795
0.7643000,54.2795
0.7644000,54.8886
0.7645000,54.2795
0.7646000,54.2795
0.7647000,54.2795
0.7648000,54.2795
0.7649000,54.2795
0.7650000,54.2795
0.7651000,54.3593
0.7652000,54.6733
0.7653000,54.2795
0.7654000,54.2795
0.7655000,54.2795
0.7656000,54.2795
0.7657000,54.2795
0.7658000,54.2795
0.7659000,54.5745
0.7660000,54.4580
0.7661000,54.2795
0.7662000,54.2795
0.7663000,54.2795
0.7664000,54.2795
0.7665000,54.2795
0.7666000,54.2795
0.7667000,54.2795
0.7668000,54.2795
0.7669000,54.2795
0.7670000,54.2795
0.7671000,54.2795
0.7672000,54.2795
0.7673000,54.2795
0.7674000,54.2795
0.7675000,54.2795
0.7676000,54.2795
0.7677000,54.2795
0.7678000,54.2795
0.7679000,54.2795
0.7680000,54.2795
0.7681000,54.2795
0.7682000,26.9187
0.7683000,26.6452
0.7684000,45.8747
0.7685000,54.2795
0.7686000,54.2795
0.7687000,54.2795
0.7688000,54.2795
0.7689000,54.2795
0.7690000,54.2795
0.7691000,54.2795
0.7692000,54.2795
0.7693000,54.2795
0.7694000,54.2795
0.7695000,54.2795
0.7696000,54.2795
0.7697000,54.2795
0.7698000,54.2795
0.7699000,54.2795
0.7700000,54.2795
0.7701000,54.7036
0.7702000,54.9468
0.7703000,54.2795
0.7704000,54.2795
0.7705000,48.4301
0.7706000,53.6703
0.7707000,54.5314
0.7708000,54.9468
0.7709000,54.3074
0.7710000,54.2795
0.7711000,54.2795
0.7712000,54.2795
0.7713000,54.2795
0.7714000,54.2795
0.7715000,54.7467
0.7716000,54.2859
0.7717000,54.2795
0.7718000,54.2795
0.7719000,54.2795
0.7720000,54.2795
0.7721000,54.2795
0.7722000,54.2795
0.7723000,54.2795
0.7724000,54.2795
0.7725000,54.2795
0.7726000,54.2795
0.7727000,47.7441
0.7728000,54.2795
0.7729000,54.2795
0.7730000,54.2795
0.7731000,54.2795
0.7732000,54.2795
0.7733000,54.2795
0.7734000,54.4237
0.7735000,54.6089
0.7736000,54.2795
0.7737000,54.8887
0.7738000,54.2795
0.7739000,54.2795
0.7740000,54.2795
0.7741000,54.2795
0.7742000,54.6390
0.7743000,54.9468
0.7744000,54.2795
0.7745000,54.2795
0.7746000,54.2795
0.7747000,54.2795
0.7748000,54.2795
0.7749000,54.2795
0.7750000,54.2795
0.7751000,54.8457
0.7752000,54.2795
0.7753000,54.2795
0.7754000,54.2795
0.7755000,52.6093
0.7756000,48.5383
0.7757000,53.6398
0.7758000,54.2795
0.7759000,54.2795
0.7760000,54.2795
0.7761000,54.2795
0.7762000,54.2795
0.7763000,54.2795
0.7764000,54.2795
0.7765000,54.2795
0.7766000,54.2795
0.7767000,54.2795
0.7768000,54.2795
0.7769000,54.2795
0.7770000,54.2795
0.7771000,54.2795
0.7772000,54.2795
0.7773000,54.2795
0.7774000,54.2795
0.7775000,54.2795
0.7776000,54.2795
0.7777000,54.2795
0.7778000,54.9403
0.7779000,54.2795
0.7780000,54.2795
0.7781000,54.2795
0.7782000,54.2795
0.7783000,54.2795
0.7784000,54.2795
0.7785000,46.4594
0.7786000,34.5591
0.7787000,54.2795
0.7788000,54.2795
0.7789000,54.4021
0.7790000,54.6305
0.7791000,54.7896
0.7792000,54.2795
0.7793000,54.2795
0.7794000,54.2795
0.7795000,54.2795
0.7796000,54.4236
0.7797000,54.9468
0.7798000,54.4152
0.7799000,54.2795
0.7800000,54.2795
0.7801000,54.2795
0.7802000,54.2795
0.7803000,54.2795
0.7804000,54.2795
0.7805000,54.2795
0.7806000,54.2795
0.7807000,54.2795
0.7808000,54.2795
0.7809000,54.2795
0.7810000,54.2795
0.7811000,54.2795
0.7812000,54.2795
0.7813000,54.2795
0.7814000,47.7943
0.7815000,35.6899
0.7816000,54.2795
0.7817000,54.2795
0.7818000,54.2795
0.7819000,54.2795
0.7820000,54.4021
0.7821000,54.6305
0.7822000,54.2795
0.7823000,54.2795
0.7824000,54.2795
0.7825000,54.2795
0.7826000,54.2795
0.7827000,54.2795
0.7828000,54.2795
0.7829000,54.2795
0.7830000,54.2795
0.7831000,54.2795
0.7832000,54.2795
0.7833000,54.2795
0.7834000,54.2795
0.7835000,54.2795
0.7836000,54.2795
0.7837000,54.3590
0.7838000,54.6736
0.7839000,54.2795
0.7840000,54.2795
0.7841000,54.2795
0.7842000,54.2795
0.7843000,54.2795
0.7844000,34.4218
0.7845000,41.6108
0.7846000,54.2795
0.7847000,54.2795
0.7848000,54.2795
0.7849000,54.6819
0.7850000,54.3507
0.7851000,54.2795
0.7852000,54.2795
0.7853000,54.2795
0.7854000,54.2795
0.7855000,54.5096
0.7856000,54.5230
0.7857000,54.2795
