second, ampere
+88.2000E-03,+42.2674
+88.3000E-03,+41.2865
+88.4000E-03,+41.5262
+88.5000E-03,+40.9328
+88.6000E-03,+41.5093
+88.7000E-03,+41.5018
+88.8000E-03,+41.7892
+88.9000E-03,+40.9328
+89.0000E-03,+41.1312
+89.1000E-03,+41.6001
+89.2000E-03,+41.6001
+89.3000E-03,+41.6001
+89.4000E-03,+41.2941
+89.5000E-03,+40.9328
+89.6000E-03,+42.8563
+89.7000E-03,+41.5925
+89.8000E-03,+42.1075
+89.9000E-03,+40.9927
+90.0000E-03,+42.2674
+90.1000E-03,+41.9399
+90.2000E-03,+41.6001
+90.3000E-03,+41.0281
+90.4000E-03,+42.0260
+90.5000E-03,+41.6001
+90.6000E-03,+42.2290
+90.7000E-03,+41.0881
+90.8000E-03,+41.6001
+90.9000E-03,+40.5145
+91.0000E-03,+41.4617
+91.1000E-03,+41.0543
+91.2000E-03,+41.8108
+91.3000E-03,+41.6001
+91.4000E-03,+41.6001
+91.5000E-03,+41.9707
+91.6000E-03,+41.1388
+91.7000E-03,+40.4469
+91.8000E-03,+41.8846
+91.9000E-03,+42.7456
+92.0000E-03,+40.2838
+92.1000E-03,+42.9348
+92.2000E-03,+42.5427
+92.3000E-03,+41.6816
+92.4000E-03,+42.8225
+92.5000E-03,+42.2674
+92.6000E-03,+42.7672
+92.7000E-03,+41.5479
+92.8000E-03,+41.1449
+92.9000E-03,+41.6940
+93.0000E-03,+40.9328
+93.1000E-03,+40.2654
+93.2000E-03,+41.2479
+93.3000E-03,+42.2674
+93.4000E-03,+42.8395
+93.5000E-03,+41.3587
+93.6000E-03,+40.9328
+93.7000E-03,+38.4173
+93.8000E-03,+39.4428
+93.9000E-03,+39.2798
+94.0000E-03,+39.5981
+94.1000E-03,+41.0019
+94.2000E-03,+41.8630
+94.3000E-03,+43.1807
+94.4000E-03,+41.6510
+94.5000E-03,+41.9139
+94.6000E-03,+41.6738
+94.7000E-03,+42.8317
+94.8000E-03,+39.9607
+94.9000E-03,+41.9830
+95.0000E-03,+42.0782
+95.1000E-03,+42.2674
+95.2000E-03,+42.2674
+95.3000E-03,+41.4834
+95.4000E-03,+41.5185
+95.5000E-03,+42.5982
+95.6000E-03,+41.5446
+95.7000E-03,+40.7685
+95.8000E-03,+41.5480
+95.9000E-03,+40.9248
+96.0000E-03,+43.0945
+96.1000E-03,+42.9948
+96.2000E-03,+41.3338
+96.3000E-03,+43.2622
+96.4000E-03,+41.5174
+96.5000E-03,+42.1723
+96.6000E-03,+40.9328
+96.7000E-03,+41.8029
+96.8000E-03,+41.6386
+96.9000E-03,+41.5536
+97.0000E-03,+42.5553
+97.1000E-03,+42.1428
+97.2000E-03,+42.3365
+97.3000E-03,+42.6719
+97.4000E-03,+40.8977
+97.5000E-03,+40.9157
+97.6000E-03,+41.9140
+97.7000E-03,+42.0442
+97.8000E-03,+42.3706
+97.9000E-03,+40.4466
+98.0000E-03,+41.8845
+98.1000E-03,+43.2236
+98.2000E-03,+42.2674
+98.3000E-03,+42.4657
+98.4000E-03,+43.3268
+98.5000E-03,+42.4307
+98.6000E-03,+41.9311
+98.7000E-03,+40.5713
+98.8000E-03,+40.9328
+98.9000E-03,+41.6261
+99.0000E-03,+42.2674
+99.1000E-03,+41.4404
+99.2000E-03,+42.1472
+99.3000E-03,+40.5327
+99.4000E-03,+41.6001
+99.5000E-03,+41.6001
+99.6000E-03,+39.5506
+99.7000E-03,+39.4133
+99.8000E-03,+39.8304
+99.9000E-03,+42.1131
+100.0000E-03,+41.0879
+100.1000E-03,+41.2512
+100.2000E-03,+40.3901
+100.3000E-03,+42.9348
+100.4000E-03,+42.4092
+100.5000E-03,+42.5132
+100.6000E-03,+40.9840
+100.7000E-03,+42.2674
+100.8000E-03,+42.6378
+100.9000E-03,+43.4989
+101.0000E-03,+41.1139
+101.1000E-03,+41.9831
+101.2000E-03,+42.0781
+101.3000E-03,+42.2630
+101.4000E-03,+41.9965
+101.5000E-03,+41.7590
+101.6000E-03,+40.9328
+101.7000E-03,+43.2659
+101.8000E-03,+42.5175
+101.9000E-03,+42.1034
+102.0000E-03,+42.8569
+102.1000E-03,+41.1525
+102.2000E-03,+42.0135
+102.3000E-03,+42.2674
+102.4000E-03,+43.2013
+102.5000E-03,+41.9274
+102.6000E-03,+41.7464
+102.7000E-03,+41.5052
+102.8000E-03,+40.7479
+102.9000E-03,+42.9050
+103.0000E-03,+42.9734
+103.1000E-03,+41.4450
+103.2000E-03,+40.9328
+103.3000E-03,+41.4753
+103.4000E-03,+42.1984
+103.5000E-03,+42.3883
+103.6000E-03,+41.7762
+103.7000E-03,+42.8834
+103.8000E-03,+41.7767
+103.9000E-03,+42.2674
+104.0000E-03,+41.1392
+104.1000E-03,+42.1769
+104.2000E-03,+42.4528
+104.3000E-03,+42.1682
+104.4000E-03,+43.5933
+104.5000E-03,+42.0693
+104.6000E-03,+41.6001
+104.7000E-03,+43.3569
+104.8000E-03,+42.1554
+104.9000E-03,+41.6001
+105.0000E-03,+41.6001
+105.1000E-03,+43.5244
+105.2000E-03,+41.8197
+105.3000E-03,+41.8540
+105.4000E-03,+42.8144
+105.5000E-03,+41.4662
+105.6000E-03,+32.0452
+105.7000E-03,+21.4159
+105.8000E-03,+19.2460
+105.9000E-03,+15.1478
+106.0000E-03,+15.5740
+106.1000E-03,+14.9453
+106.2000E-03,+15.4189
+106.3000E-03,+14.9066
+106.4000E-03,+34.4378
+106.5000E-03,+36.3303
+106.6000E-03,+37.4541
+106.7000E-03,+38.7198
+106.8000E-03,+39.5809
+106.9000E-03,+39.7747
+107.0000E-03,+39.5248
+107.1000E-03,+38.9308
+107.2000E-03,+38.9308
+107.3000E-03,+38.9308
+107.4000E-03,+38.4528
+107.5000E-03,+39.5981
+107.6000E-03,+38.6077
+107.7000E-03,+37.4369
+107.8000E-03,+39.4345
+107.9000E-03,+38.0395
+108.0000E-03,+36.9287
+108.1000E-03,+36.4293
+108.2000E-03,+37.6219
+108.3000E-03,+38.2634
+108.4000E-03,+38.2634
+108.5000E-03,+38.2634
+108.6000E-03,+38.5303
+108.7000E-03,+37.9104
+108.8000E-03,+38.4098
+108.9000E-03,+35.8783
+109.0000E-03,+39.3570
+109.1000E-03,+38.9308
+109.2000E-03,+38.9308
+109.3000E-03,+39.5981
+109.4000E-03,+39.2494
+109.5000E-03,+38.3883
+109.6000E-03,+40.1277
+109.7000E-03,+38.9308
+109.8000E-03,+39.3871
+109.9000E-03,+39.5981
+110.0000E-03,+39.3829
+110.1000E-03,+36.1882
+110.2000E-03,+38.4140
+110.3000E-03,+38.3538
+110.4000E-03,+39.2149
+110.5000E-03,+38.6423
+110.6000E-03,+37.5961
+110.7000E-03,+37.7941
+110.8000E-03,+38.6552
+110.9000E-03,+38.9308
+111.0000E-03,+38.4872
+111.1000E-03,+39.5981
+111.2000E-03,+39.5981
+111.3000E-03,+39.4175
+111.4000E-03,+36.4635
+111.5000E-03,+38.7715
+111.6000E-03,+38.8704
+111.7000E-03,+39.3312
+111.8000E-03,+38.9178
+111.9000E-03,+40.1190
+112.0000E-03,+38.8361
+112.1000E-03,+38.3192
+112.2000E-03,+38.7285
+112.3000E-03,+38.8920
+112.4000E-03,+38.2634
+112.5000E-03,+37.5660
+112.6000E-03,+39.0984
+112.7000E-03,+38.9996
+112.8000E-03,+38.8104
+112.9000E-03,+38.0524
+113.0000E-03,+38.9135
+113.1000E-03,+37.9490
+113.2000E-03,+38.5606
+113.3000E-03,+37.6995
+113.4000E-03,+39.6884
+113.5000E-03,+39.4132
+113.6000E-03,+38.2634
+113.7000E-03,+39.5685
+113.8000E-03,+36.5105
+113.9000E-03,+38.3069
+114.0000E-03,+37.5142
+114.1000E-03,+38.4871
+114.2000E-03,+38.9869
+114.3000E-03,+38.2634
+114.4000E-03,+38.2634
+114.5000E-03,+38.7024
+114.6000E-03,+39.1849
+114.7000E-03,+37.7168
+114.8000E-03,+37.7295
+114.9000E-03,+38.2634
+115.0000E-03,+35.1383
+115.1000E-03,+38.2162
+115.2000E-03,+37.8371
+115.3000E-03,+37.8287
+115.4000E-03,+38.8530
+115.5000E-03,+38.2634
+115.6000E-03,+37.5662
+115.7000E-03,+38.5559
+115.8000E-03,+39.5981
+115.9000E-03,+39.5981
+116.0000E-03,+38.6856
+116.1000E-03,+36.9634
+116.2000E-03,+39.9126
+116.3000E-03,+37.0800
+116.4000E-03,+40.1052
+116.5000E-03,+43.4568
+116.6000E-03,+38.8315
+116.7000E-03,+42.4647
+116.8000E-03,+42.9181
+116.9000E-03,+40.2654
+117.0000E-03,+42.6154
+117.1000E-03,+44.2694
+117.2000E-03,+42.8230
+117.3000E-03,+43.1841
+117.4000E-03,+43.2709
+117.5000E-03,+44.2181
+117.6000E-03,+43.3736
+117.7000E-03,+43.8563
+117.8000E-03,+37.5329
+117.9000E-03,+38.3953
+118.0000E-03,+43.6153
+118.1000E-03,+42.4140
+118.2000E-03,+39.9285
+118.3000E-03,+44.5104
+118.4000E-03,+43.1980
+118.5000E-03,+42.8959
+118.6000E-03,+42.2194
+118.7000E-03,+44.2694
+118.8000E-03,+44.2694
+118.9000E-03,+42.3362
+119.0000E-03,+43.4597
+119.1000E-03,+40.1636
+119.2000E-03,+42.8130
+119.3000E-03,+43.2875
+119.4000E-03,+40.9386
+119.5000E-03,+37.1358
+119.6000E-03,+43.6021
+119.7000E-03,+41.0463
+119.8000E-03,+38.5515
+119.9000E-03,+38.2717
+120.0000E-03,+40.7853
+120.1000E-03,+44.7769
+120.2000E-03,+44.4334
+120.3000E-03,+42.2674
+120.4000E-03,+42.8784
+120.5000E-03,+40.6067
+120.6000E-03,+42.9861
+120.7000E-03,+44.7082
+120.8000E-03,+44.7779
+120.9000E-03,+36.9871
+121.0000E-03,+36.2614
+121.1000E-03,+38.5505
+121.2000E-03,+42.4950
+121.3000E-03,+39.9282
+121.4000E-03,+42.3423
+121.5000E-03,+42.4078
+121.6000E-03,+43.0127
+121.7000E-03,+44.1147
+121.8000E-03,+43.6021
+121.9000E-03,+40.3485
+122.0000E-03,+41.9434
+122.1000E-03,+45.1992
+122.2000E-03,+44.2357
+122.3000E-03,+41.0025
+122.4000E-03,+43.9169
+122.5000E-03,+38.8644
+122.6000E-03,+36.1578
+122.7000E-03,+42.4478
+122.8000E-03,+43.0343
+122.9000E-03,+43.2228
+123.0000E-03,+40.9450
+123.1000E-03,+41.7479
+123.2000E-03,+41.2801
+123.3000E-03,+44.1054
+123.4000E-03,+44.2666
+123.5000E-03,+41.8491
+123.6000E-03,+43.4340
+123.7000E-03,+42.3186
+123.8000E-03,+43.8214
+123.9000E-03,+43.8564
+124.0000E-03,+42.9953
+124.1000E-03,+36.3946
+124.2000E-03,+36.6018
+124.3000E-03,+40.4270
+124.4000E-03,+44.1281
+124.5000E-03,+42.2674
+124.6000E-03,+41.3983
+124.7000E-03,+44.0744
+124.8000E-03,+41.2422
+124.9000E-03,+42.9644
+125.0000E-03,+41.9755
+125.1000E-03,+44.1322
+125.2000E-03,+42.9348
+125.3000E-03,+42.4787
+125.4000E-03,+44.8668
+125.5000E-03,+41.9526
+125.6000E-03,+38.4950
+125.7000E-03,+36.0542
+125.8000E-03,+37.2528
+125.9000E-03,+42.1828
+126.0000E-03,+42.1759
+126.1000E-03,+42.2715
+126.2000E-03,+43.3303
+126.3000E-03,+44.6609
+126.4000E-03,+44.9368
+126.5000E-03,+44.0462
+126.6000E-03,+43.5455
+126.7000E-03,+44.7686
+126.8000E-03,+42.9858
+126.9000E-03,+44.0502
+127.0000E-03,+41.9501
+127.1000E-03,+43.3598
+127.2000E-03,+39.0654
+127.3000E-03,+36.2749
+127.4000E-03,+42.8831
+127.5000E-03,+44.1754
+127.6000E-03,+43.6571
+127.7000E-03,+42.3296
+127.8000E-03,+44.7024
+127.9000E-03,+43.4961
+128.0000E-03,+41.6296
+128.1000E-03,+41.7253
+128.2000E-03,+43.5335
+128.3000E-03,+42.9348
+128.4000E-03,+42.9348
+128.5000E-03,+43.5846
+128.6000E-03,+40.7566
+128.7000E-03,+41.7452
+128.8000E-03,+37.2980
+128.9000E-03,+36.8387
+129.0000E-03,+39.0996
+129.1000E-03,+42.4572
+129.2000E-03,+42.9268
+129.3000E-03,+41.9955
+129.4000E-03,+40.9775
+129.5000E-03,+43.6944
+129.6000E-03,+43.2696
+129.7000E-03,+44.0208
+129.8000E-03,+42.9348
+129.9000E-03,+39.1346
+130.0000E-03,+44.4887
+130.1000E-03,+44.9368
+130.2000E-03,+44.9368
+130.3000E-03,+41.0641
+130.4000E-03,+40.3473
+130.5000E-03,+37.3026
+130.6000E-03,+42.9348
+130.7000E-03,+42.9348
+130.8000E-03,+43.3692
+130.9000E-03,+41.0892
+131.0000E-03,+43.7567
+131.1000E-03,+43.2244
+131.2000E-03,+42.8095
+131.3000E-03,+42.6607
+131.4000E-03,+41.3144
+131.5000E-03,+40.6548
+131.6000E-03,+42.8468
+131.7000E-03,+41.7390
+131.8000E-03,+41.7449
+131.9000E-03,+42.9348
+132.0000E-03,+36.2614
+132.1000E-03,+39.0991
+132.2000E-03,+42.9348
+132.3000E-03,+40.9484
+132.4000E-03,+43.4045
+132.5000E-03,+40.9778
+132.6000E-03,+39.5981
+132.7000E-03,+39.2673
+132.8000E-03,+44.2694
+132.9000E-03,+43.2714
+133.0000E-03,+43.5513
+133.1000E-03,+42.7058
+133.2000E-03,+43.6021
+133.3000E-03,+44.2088
+133.4000E-03,+43.8682
+133.5000E-03,+40.6884
+133.6000E-03,+36.2614
+133.7000E-03,+36.7778
+133.8000E-03,+41.9173
+133.9000E-03,+41.1029
+134.0000E-03,+44.1519
+134.1000E-03,+42.7311
+134.2000E-03,+44.2694
+134.3000E-03,+43.7274
+134.4000E-03,+43.7903
+134.5000E-03,+41.6957
+134.6000E-03,+44.9368
+134.7000E-03,+44.2871
+134.8000E-03,+40.9698
+134.9000E-03,+42.5649
+135.0000E-03,+41.7039
+135.1000E-03,+37.1087
+135.2000E-03,+36.8449
+135.3000E-03,+41.6111
+135.4000E-03,+42.9155
+135.5000E-03,+40.9813
+135.6000E-03,+43.0954
+135.7000E-03,+44.0227
+135.8000E-03,+43.3791
+135.9000E-03,+42.5727
+136.0000E-03,+43.9327
+136.1000E-03,+42.3689
+136.2000E-03,+44.4986
+136.3000E-03,+41.9507
+136.4000E-03,+42.7526
+136.5000E-03,+42.0038
+136.6000E-03,+40.5506
+136.7000E-03,+38.2504
+136.8000E-03,+36.0629
+136.9000E-03,+41.5456
+137.0000E-03,+42.4373
+137.1000E-03,+43.6021
+137.2000E-03,+42.9348
+137.3000E-03,+42.2383
+137.4000E-03,+43.7681
+137.5000E-03,+39.6665
+137.6000E-03,+42.1004
+137.7000E-03,+40.3779
+137.8000E-03,+42.1612
+137.9000E-03,+44.2694
+138.0000E-03,+43.8997
+138.1000E-03,+44.1656
+138.2000E-03,+42.7029
+138.3000E-03,+36.9287
+138.4000E-03,+37.8835
+138.5000E-03,+40.2616
+138.6000E-03,+41.1785
+138.7000E-03,+43.7629
+138.8000E-03,+41.1797
+138.9000E-03,+44.2694
+139.0000E-03,+42.4384
+139.1000E-03,+40.2654
+139.2000E-03,+44.9115
+139.3000E-03,+44.2694
+139.4000E-03,+43.4438
+139.5000E-03,+44.7544
+139.6000E-03,+42.6689
+139.7000E-03,+43.2335
+139.8000E-03,+39.2121
+139.9000E-03,+36.2614
+140.0000E-03,+39.3889
+140.1000E-03,+41.4623
+140.2000E-03,+42.7384
+140.3000E-03,+43.0892
+140.4000E-03,+42.9057
+140.5000E-03,+42.8094
+140.6000E-03,+44.5267
+140.7000E-03,+42.2432
+140.8000E-03,+43.3578
+140.9000E-03,+42.9348
+141.0000E-03,+43.4627
+141.1000E-03,+44.1973
+141.2000E-03,+42.4752
+141.3000E-03,+43.6920
+141.4000E-03,+41.1498
+141.5000E-03,+37.4061
+141.6000E-03,+46.2640
+141.7000E-03,+45.5293
+141.8000E-03,+45.7651
+141.9000E-03,+48.4466
+142.0000E-03,+47.3834
+142.1000E-03,+45.3561
+142.2000E-03,+46.7638
+142.3000E-03,+44.2947
+142.4000E-03,+45.8128
+142.5000E-03,+48.0189
+142.6000E-03,+47.0605
+142.7000E-03,+46.5430
+142.8000E-03,+42.5941
+142.9000E-03,+45.5367
+143.0000E-03,+47.5126
+143.1000E-03,+44.1068
+143.2000E-03,+43.3053
+143.3000E-03,+45.5648
+143.4000E-03,+47.6558
+143.5000E-03,+46.6486
+143.6000E-03,+44.3548
+143.7000E-03,+45.9300
+143.8000E-03,+43.9829
+143.9000E-03,+46.0599
+144.0000E-03,+45.6219
+144.1000E-03,+44.3363
+144.2000E-03,+44.4757
+144.3000E-03,+46.6872
+144.4000E-03,+46.3999
+144.5000E-03,+44.0690
+144.6000E-03,+45.6041
+144.7000E-03,+47.5655
+144.8000E-03,+42.0424
+144.9000E-03,+45.4891
+145.0000E-03,+46.6915
+145.1000E-03,+45.8268
+145.2000E-03,+46.9388
+145.3000E-03,+46.9388
+145.4000E-03,+43.7282
+145.5000E-03,+46.9388
+145.6000E-03,+46.1134
+145.7000E-03,+47.4234
+145.8000E-03,+45.8792
+145.9000E-03,+42.5231
+146.0000E-03,+44.1902
+146.1000E-03,+45.6976
+146.2000E-03,+47.4197
+146.3000E-03,+46.1024
+146.4000E-03,+47.4486
+146.5000E-03,+44.3739
+146.6000E-03,+46.5907
+146.7000E-03,+47.8970
+146.8000E-03,+47.1967
+146.9000E-03,+44.1261
+147.0000E-03,+45.8482
+147.1000E-03,+47.5704
+147.2000E-03,+45.6041
+147.3000E-03,+47.0826
+147.4000E-03,+39.2598
+147.5000E-03,+46.5798
+147.6000E-03,+43.9859
+147.7000E-03,+46.4655
+147.8000E-03,+49.5972
+147.9000E-03,+44.6454
+148.0000E-03,+41.8985
+148.1000E-03,+45.5217
+148.2000E-03,+46.3827
+148.3000E-03,+45.1087
+148.4000E-03,+46.9248
+148.5000E-03,+38.5905
+148.6000E-03,+45.1876
+148.7000E-03,+44.4886
+148.8000E-03,+45.0587
+148.9000E-03,+42.6658
+149.0000E-03,+45.5756
+149.1000E-03,+46.4185
+149.2000E-03,+46.8921
+149.3000E-03,+45.0694
+149.4000E-03,+46.4080
+149.5000E-03,+47.6456
+149.6000E-03,+40.4738
+149.7000E-03,+45.2561
+149.8000E-03,+46.0204
+149.9000E-03,+44.6786
+150.0000E-03,+39.8917
+150.1000E-03,+23.2733
+150.2000E-03,+44.9588
+150.3000E-03,+40.0896
+150.4000E-03,+41.0763
+150.5000E-03,+46.2105
+150.6000E-03,+43.5518
+150.7000E-03,+41.4818
+150.8000E-03,+41.5965
+150.9000E-03,+44.9260
+151.0000E-03,+44.1188
+151.1000E-03,+46.9388
+151.2000E-03,+40.5058
+151.3000E-03,+44.2694
+151.4000E-03,+43.9645
+151.5000E-03,+40.6099
+151.6000E-03,+47.0141
+151.7000E-03,+47.8466
+151.8000E-03,+46.8419
+151.9000E-03,+47.6061
+152.0000E-03,+45.7442
+152.1000E-03,+41.5857
+152.2000E-03,+44.8685
+152.3000E-03,+38.3100
+152.4000E-03,+40.6133
+152.5000E-03,+44.9044
+152.6000E-03,+45.6041
+152.7000E-03,+45.3995
+152.8000E-03,+47.2868
+152.9000E-03,+39.4802
+153.0000E-03,+44.7324
+153.1000E-03,+44.5060
+153.2000E-03,+43.7495
+153.3000E-03,+46.8129
+153.4000E-03,+45.1454
+153.5000E-03,+37.8939
+153.6000E-03,+39.2858
+153.7000E-03,+46.2715
+153.8000E-03,+45.1379
+153.9000E-03,+45.0335
+154.0000E-03,+46.8963
+154.1000E-03,+40.7063
+154.2000E-03,+44.9368
+154.3000E-03,+42.0130
+154.4000E-03,+45.7153
+154.5000E-03,+42.9175
+154.6000E-03,+37.9335
+154.7000E-03,+39.1312
+154.8000E-03,+44.2694
+154.9000E-03,+43.8569
+155.0000E-03,+46.0272
+155.1000E-03,+46.2793
+155.2000E-03,+39.9535
+155.3000E-03,+45.6929
+155.4000E-03,+45.1231
+155.5000E-03,+44.9627
+155.6000E-03,+40.6995
+155.7000E-03,+39.0494
+155.8000E-03,+41.1400
+155.9000E-03,+45.9235
+156.0000E-03,+43.9791
+156.1000E-03,+44.5964
+156.2000E-03,+43.9565
+156.3000E-03,+41.2282
+156.4000E-03,+45.4058
+156.5000E-03,+44.1292
+156.6000E-03,+45.2347
+156.7000E-03,+46.0632
+156.8000E-03,+46.7596
+156.9000E-03,+39.6540
+157.0000E-03,+43.0399
+157.1000E-03,+44.9542
+157.2000E-03,+47.4846
+157.3000E-03,+47.5590
+157.4000E-03,+40.7549
+157.5000E-03,+40.9314
+157.6000E-03,+47.3013
+157.7000E-03,+47.9360
+157.8000E-03,+42.4424
+157.9000E-03,+47.5950
+158.0000E-03,+43.1661
+158.1000E-03,+39.5981
+158.2000E-03,+44.2694
+158.3000E-03,+45.9013
+158.4000E-03,+47.6061
+158.5000E-03,+44.5182
+158.6000E-03,+39.1710
+158.7000E-03,+44.3720
+158.8000E-03,+45.0556
+158.9000E-03,+45.9124
+159.0000E-03,+43.4600
+159.1000E-03,+39.7238
+159.2000E-03,+21.6998
+159.3000E-03,+35.0154
+159.4000E-03,+17.5760
+159.5000E-03,+44.1953
+159.6000E-03,+24.0400
+159.7000E-03,+44.3288
+159.8000E-03,+44.2273
+159.9000E-03,+20.9296
+160.0000E-03,+29.7649
+160.1000E-03,+19.1974
+160.2000E-03,+17.7235
+160.3000E-03,+45.8771
+160.4000E-03,+35.5549
+160.5000E-03,+40.0291
+160.6000E-03,+31.8092
+160.7000E-03,+32.5716
+160.8000E-03,+39.6884
+160.9000E-03,+42.6542
+161.0000E-03,+27.4281
+161.1000E-03,+35.1359
+161.2000E-03,+44.0138
+161.3000E-03,+27.4490
+161.4000E-03,+24.3670
+161.5000E-03,+18.9107
+161.6000E-03,+42.5040
+161.7000E-03,+22.9941
+161.8000E-03,+40.2361
+161.9000E-03,+40.5827
+162.0000E-03,+24.1508
+162.1000E-03,+44.0995
+162.2000E-03,+37.5576
+162.3000E-03,+24.0951
+162.4000E-03,+46.0097
+162.5000E-03,+26.9304
+162.6000E-03,+46.1589
+162.7000E-03,+42.8999
+162.8000E-03,+34.1755
+162.9000E-03,+43.0184
+163.0000E-03,+29.2224
+163.1000E-03,+17.6769
+163.2000E-03,+37.4185
+163.3000E-03,+39.4833
+163.4000E-03,+19.8654
+163.5000E-03,+37.0810
+163.6000E-03,+20.3008
+163.7000E-03,+25.6976
+163.8000E-03,+18.6638
+163.9000E-03,+18.5730
+164.0000E-03,+22.7653
+164.1000E-03,+21.7529
+164.2000E-03,+21.8128
+164.3000E-03,+38.8512
+164.4000E-03,+16.9086
+164.5000E-03,+17.5612
+164.6000E-03,+18.7633
+164.7000E-03,+18.9041
+164.8000E-03,+36.4785
+164.9000E-03,+18.0759
+165.0000E-03,+17.5363
+165.1000E-03,+23.5816
+165.2000E-03,+23.5164
+165.3000E-03,+32.8371
+165.4000E-03,+38.6234
+165.5000E-03,+24.2616
+165.6000E-03,+24.0286
+165.7000E-03,+18.2797
+165.8000E-03,+23.2284
+165.9000E-03,+28.3769
+166.0000E-03,+17.1173
+166.1000E-03,+26.1550
+166.2000E-03,+30.2180
+166.3000E-03,+26.8121
+166.4000E-03,+47.5829
+166.5000E-03,+35.6434
+166.6000E-03,+27.2319
+166.7000E-03,+20.1475
+166.8000E-03,+39.4969
+166.9000E-03,+31.4031
+167.0000E-03,+25.8357
+167.1000E-03,+28.8495
+167.2000E-03,+35.9634
+167.3000E-03,+18.9107
+167.4000E-03,+20.1228
+167.5000E-03,+18.1108
+167.6000E-03,+18.2284
+167.7000E-03,+40.2286
+167.8000E-03,+20.3013
+167.9000E-03,+31.0076
+168.0000E-03,+17.3425
+168.1000E-03,+37.0309
+168.2000E-03,+44.6800
+168.3000E-03,+40.6236
+168.4000E-03,+21.1384
+168.5000E-03,+20.6866
+168.6000E-03,+33.1111
+168.7000E-03,+18.9107
+168.8000E-03,+18.2616
+168.9000E-03,+39.7088
+169.0000E-03,+17.5760
+169.1000E-03,+36.7173
+169.2000E-03,+38.7043
+169.3000E-03,+26.4129
+169.4000E-03,+39.0349
+169.5000E-03,+18.9041
+169.6000E-03,+26.0475
+169.7000E-03,+30.2506
+169.8000E-03,+18.3262
+169.9000E-03,+40.0553
+170.0000E-03,+18.3014
+170.1000E-03,+39.5047
+170.2000E-03,+43.2533
+170.3000E-03,+16.9086
+170.4000E-03,+28.8644
+170.5000E-03,+20.5052
+170.6000E-03,+18.1109
+170.7000E-03,+17.5760
+170.8000E-03,+39.4116
+170.9000E-03,+23.7863
+171.0000E-03,+23.3370
+171.1000E-03,+23.6151
+171.2000E-03,+35.8140
+171.3000E-03,+40.9872
+171.4000E-03,+23.0827
+171.5000E-03,+19.8804
+171.6000E-03,+18.3789
+171.7000E-03,+19.0549
+171.8000E-03,+35.5446
+171.9000E-03,+18.2896
+172.0000E-03,+36.5057
+172.1000E-03,+41.3019
+172.2000E-03,+20.7719
+172.3000E-03,+22.2632
+172.4000E-03,+35.8183
+172.5000E-03,+18.4338
+172.6000E-03,+48.7896
+172.7000E-03,+17.9699
+172.8000E-03,+35.3200
+172.9000E-03,+28.8211
+173.0000E-03,+37.7205
+173.1000E-03,+19.1571
+173.2000E-03,+36.1918
+173.3000E-03,+18.8612
+173.4000E-03,+27.6257
+173.5000E-03,+35.0826
+173.6000E-03,+46.9152
+173.7000E-03,+36.4325
+173.8000E-03,+17.5911
+173.9000E-03,+40.3015
+174.0000E-03,+18.8644
+174.1000E-03,+18.0033
+174.2000E-03,+34.0577
+174.3000E-03,+19.7184
+174.4000E-03,+20.6568
+174.5000E-03,+33.9139
+174.6000E-03,+23.4970
+174.7000E-03,+29.0090
+174.8000E-03,+42.3846
+174.9000E-03,+26.3028
+175.0000E-03,+37.7129
+175.1000E-03,+17.7514
+175.2000E-03,+17.5051
+175.3000E-03,+42.2379
+175.4000E-03,+43.6780
+175.5000E-03,+29.5640
+175.6000E-03,+41.1227
+175.7000E-03,+46.8977
+175.8000E-03,+40.8232
+175.9000E-03,+44.5949
+176.0000E-03,+46.4411
+176.1000E-03,+33.0252
+176.2000E-03,+34.1484
+176.3000E-03,+17.4158
+176.4000E-03,+19.7744
+176.5000E-03,+44.2332
+176.6000E-03,+43.7397
+176.7000E-03,+39.1151
+176.8000E-03,+16.6208
+176.9000E-03,+25.2732
+177.0000E-03,+34.6451
+177.1000E-03,+27.7452
+177.2000E-03,+23.0721
+177.3000E-03,+22.5819
+177.4000E-03,+38.4404
+177.5000E-03,+34.7752
+177.6000E-03,+32.7995
+177.7000E-03,+44.0917
+177.8000E-03,+28.8530
+177.9000E-03,+28.2534
+178.0000E-03,+34.1708
+178.1000E-03,+36.2798
+178.2000E-03,+27.0887
+178.3000E-03,+35.8215
+178.4000E-03,+34.9267
+178.5000E-03,+36.3470
+178.6000E-03,+36.4593
+178.7000E-03,+52.8499
+178.8000E-03,+24.3053
+178.9000E-03,+41.1827
+179.0000E-03,+43.1800
+179.1000E-03,+36.8457
+179.2000E-03,+28.1484
+179.3000E-03,+33.7008
+179.4000E-03,+33.4960
+179.5000E-03,+37.8694
+179.6000E-03,+28.2411
+179.7000E-03,+33.7091
+179.8000E-03,+24.1444
+179.9000E-03,+49.2539
+180.0000E-03,+27.6167
+180.1000E-03,+35.6066
+180.2000E-03,+48.2487
+180.3000E-03,+43.7284
+180.4000E-03,+37.1007
+180.5000E-03,+25.1565
+180.6000E-03,+28.6132
+180.7000E-03,+29.3236
+180.8000E-03,+29.8402
+180.9000E-03,+27.2662
+181.0000E-03,+41.2279
+181.1000E-03,+40.2932
+181.2000E-03,+28.4749
+181.3000E-03,+31.7928
